event,tweet_id,node_id,tweet,attendance_label
icann572016,1011243138881589249,200,1) ICANN WHOIS & the ICANN GDPR Train Wreck 25 May 2018 & Beyond http://www. domainmondo.com/2018/05/news-r eview-icanns-gdpr-train-wreck-25.html EU_EDPS domains DomainName trademarks INTA18 data ICANN62 ICANN EUGDPR GDPR pic.twitter.com/dxLpELfdEg,1
icann572016,1011243839573643264,105,"Thanks for taking away our 1st amendment rights online by obtaining control of the internet, now I know why people like Jack Dorsey are able to be the thought police.",1
icann572016,1011245427562352641,200,"Desde Puerto Rico, javrua , Miembro de ALAC - ICANN, nos envía un saludo e invita a tods a participar en el evento organizado por USMPDerecho cc: ICANNAtLarge ICANN_es Inkmedia ISOC_LAC isocpe ICANN SilviVivanco marioale1 ernestoam21 ale_conequis DominioLATAM pic.twitter.com/30NUckEkac",1
icann572016,1011254962775568386,151,"Desde Canadá, Inkmedia invita a participar en el evento que USMPDerecho se encuentra organizando por el DiaDeInternet cc: ICANNAtLarge ICANN_es ICANN ISOC_LAC internetsociety ISOCCanada pic.twitter.com/7kUXeqqObM",1
icann572016,1011262085467131904,491,�Private Companies Should Not Rule the Internet� - 3Q Interview with Sahel of Icann here: Privacy,1
icann572016,1011268417486295041,151,"Desde Pakistan, NaveedHaq nos saluda e invita a participar en evento por DiaDeInternet en USMPDerecho cc: ISOC_LAC internetsociety ISOCPK ICANN ernestoam21 RoseUgaz1 ale_conequis pic.twitter.com/dKTjgH6W01",1
icann572016,1011271517416644608,151,The ICANN board approves temporary specification for TLD registration data . WHOIS GDPR privacy domains http:// ow.ly/YVdw30k3Mwx,1
icann572016,1011288326186459137,151,https://www. theregister.co.uk/2018/05/18/gdp r_icann_domain_sellers/ gdpr ICANN,1
icann572016,1011325201286615043,455,"We (StattonHammock ) have been pushing hard to try and influence (Govt, EU, ICANN etc), but by all accounts been hugely frustrating. unintendedconsequences freerideforcriminals GDPR whois . We'll keep working. Thanks Statton!",1
icann572016,1011380527239254016,677,14th Caribbean Internet Governance Forum kicks off in Suriname TheCtunion ICANN pic.twitter.com/bw5tPl1O0T,1
icann572016,1011399177383956480,491,14th Caribbean IGF commences with caoacity building TheCtunion ICANN lacnic TeamARIN pic.twitter.com/Lk4sFMTwZd,1
icann572016,1011675165846056960,677,danielsah ICANN presents on the ICANN Multi-Stakeholder Model for Internet Policy Development. 14CIGF CIGF2018 pic.twitter.com/yp8cM02m47,1
icann572016,1011691501691207682,491,Nigel Cassimire of the TheCtunion explains how easy it is to participate in multi stakeholder policy development ICANN CaribNOG pic.twitter.com/cO7x1uxBFW,1
icann572016,1011967163022938112,491,Cloudflare are your best bet,1
icann572016,1012007479855800320,151,your colleagues at http:// dnssec.net / have a pretty nice catalogue for you. see also a web search for isc bind dnssec for humans. *much* has been done to make these protocol extensions ubiquitous.,1
icann572016,1012330341850386433,458,"Opening of BKNIX Peering Forum , with over 150 people registered. Supported by APNIC , facebook , Huawei , ISOCtech , ICANN and more! IXP pic.twitter.com/CO4yPuD9Kl",1
icann572016,1012365654954053633,491,"Desde Armenia, Siranush , de ICANN , nos envía un saludo e invita a tods a participar de nuestro evento por DiadeInternet que mañana celebramos. Participa: http://www. derecho.usmp.edu.pe/dmcomunicacion es/inscripcion.php cc: ICANNAtLarge ICANN_es ICANNFellows ernestoam21 ale_conequis SIGWomenISOC pic.twitter.com/alA9MdPyFQ",1
icann572016,1012366122430156801,491,"Desde Armenia, Siranush , de ICANN , nos envía un saludo e invita a tods a participar de nuestro evento por DiadeInternet que mañana celebramos. Participa: http://www. derecho.usmp.edu.pe/dmcomunicacion es/inscripcion.php cc: ICANNAtLarge ICANN_es ICANNFellows ernestoam21 ale_conequis womenalia witperu pic.twitter.com/goJgeA2FgF",1
icann572016,1012463443675353095,681,SEEDIG2018 Day 0 kicks off with introductions by the SEEDIGFellowship and SEEDIGYouthSchool CC: ISOC_NextGen ICANN cerenunl becktweet pic.twitter.com/V0fblmFLw9,1
icann572016,1012700573701832706,999,RT SEEDIG2018: SEEDIG2018 Day 0 kicks off with introductions by the SEEDIGFellowship and SEEDIGYouthSchool CC: ISOC_NextGen ICANN cerenunl becktweet pic.twitter.com/X5viVDD5Iy,1
icann572016,1013278884811431936,726,Final Proposed Draft v. 4.0 of the IDN Guidelines https:// buff.ly/2wLc7KR via ICANN,1
icann572016,1013883755927429120,491,ICANN has announced .child. You will now be required to register your child's name and pay for it each your at a price set by .child registrar. If you forget to pay (or foolishly die) that name will be available for reassignment so don't get too attached to Johnny28181's name.,1
icann572016,1014070231910768640,25,"[ICANN ], la [RGPD ] va-t-elle tuer [WHOIS ] ? Cet outil utilisé notamment en [IntelligenceEconomique ] pour trouver noms et adresses de ceux ayant enregistré des noms de domaines (permettant de valider/invalider/préciser certaines sources) http://www. zdnet.fr/actualites/rgp d-et-whois-une-semaine-avant-l-echeance-toujours-pas-de-clarte-39868366.htmxtor=RSS-1",1
icann572016,1014077997333262336,25,"If you're a student based in Europe apply for the ICANN NextGen to participate in the ICANN63 In Barcelona, Spain. Deadline: June 22. Details: https://www. icann.org/public-respons ibility-support/nextgen",1
icann572016,1014079111030104064,25,SEEDIG2018 newcomers session continues with ICANN ’s becktweet who has his own SEEDIGYouthSchool team rooting for him as team coach now pic.twitter.com/SsK2PgeD3P,1
icann572016,1014167648538677254,25,HOY es la Conferencia por el Día Mundial de las Telecomunicaciones y de la Sociedad de la Información. ¡Están todos invitados! Inscripciones: http://www. derecho.usmp.edu.pe/dmcomunicacion es/inscripcion.php streaming: https:// livestream.com/internetsociet y/dmcomunicaciones cc: ISOC_LAC isocpe ICANN ISOCPolicy ISOC_NextGen rdelapar rodsaucedo pic.twitter.com/PsvUmaij6G,1
icann572016,1014323184596897792,677,danielsah ICANN presents on ICANN and the GDPR. 14CIGF CIGF2018 pic.twitter.com/q0u9ROL2m7,1
icann572016,1014353269647273984,60,.ICANN has released the 2018 Key Signing Key (KSK) Roll Operational Implementation Plan. You can read it here: https://www. icann.org/en/system/file s/files/2018-ksk-roll-operational-implementation-plan.pdf KSKrollover,1
icann572016,1014778734711361537,763,.ICANN final proposed FY19 Op Plan and Budget now posted. Details at: https://www. icann.org/news/blog/fina l-proposed-fy19-operating-plan-and-budget ICANN,1
icann572016,1019000627102298112,630,Proposed FY19 Operating Plan and Budget for ICANN Board Adoption Published https://www. icann.org/news/announcem ent-2018-05-21-en.WwRxxt1fLF8.twitter via icann,1
icann572016,1019994200199389184,49,"News Review 2) ICANN Gravy Train: Ex-CEO Fadi Chehade paid more than $500,000 in the Fiscal Year AFTER he was no longer ICANN President & CEO http://www. domainmondo.com/2018/05/news-r eview-icanns-gdpr-train-wreck-25.html nonprofit domains DomainNames NetGov Form990 Nonprofits ICANN62 ICANN pic.twitter.com/0B6yF37RTY",1
icann572016,1020035551674753027,105,185 comments received during the public comments period. Read more about ICANN final proposed FY19 Operating Plan and Budget. https:// twitter.com/icann_presiden t/status/999051397847965696,1
icann572016,1020078985303281665,49,"Delighted to be at seedig2018 in Slovenia, opening now and bringing together South Eastern European Internet stakeholders together to discuss and progress common policies, from digitalisation to Cybersecurity - supported by ICANN and its community once again pic.twitter.com/eWJglKlX3Q",1
icann572016,1020079023827963905,49,"Counting down to cloudfest , innovations in the domain name space",1
icann572016,1020426892086841345,49,Samiran01 talking about ICANN innovations in the namespace cloudfest GoDaddyIN pic.twitter.com/HDkgA7QMto,1
icann572016,1021201677221691392,200,"Samiran01 from ICANN India talks about the potential of Internationalized Domain Names (IDN ) in India and the innovations in Indic scripts namespace, at cloudfest Mumbai . CloudFest pic.twitter.com/eXllpQ3hwh",1
icann572016,1022827572294500353,335,"Sobre la historia de Internet en ALC nos cuentan: Rafael Ibarra (litoibarra ) de El Salvador, Edna Samudio de Jaén (edna_sj ) de Panamá, y Clara Collado (claracolladov ) de República Dominicana. Un programa de ICANN_es ICANN HistoriadeInternet https:// audio.icann.org/global-partner ships/historia01.mp3 pic.twitter.com/47cGstzNOk",1
icann572016,1022903662321049600,335,https:// twitter.com/zorbitor/statu s/998242070430007296?s=21,1
icann572016,1023836555989983232,224,Attending on call the fourth webinar of the new At-Large Capacity Building Program – 2018 on the Topic of New gTLD: Geographic Names (WT 5) ICANN ICANNAtLarge lacralo,1
icann572016,1023863881498804224,763,ICANN participates in LACNIC29 and prepares for ICANN62 in Panama https://www. icann.org/news/announcem ent-2018-04-30-en.WwV51bPKb_0.twitter via icann,1
icann572016,1023870044164579328,105,ICANN participates in LACNIC29 and prepares for ICANN62 in Panama https://www. icann.org/news/announcem ent-2018-04-30-en.WwV56AlkSus.twitter via icann,1
icann572016,1024218107718430720,105,View the Latest Quarterly Stakeholder Update https://www. icann.org/news/announcem ent-2018-05-09-en.WwV7s5juhfI.twitter via icann,1
icann572016,1024278505490530304,105,ICANN and PTI Publish U.S. Tax Returns for FY17 https://www. icann.org/news/announcem ent-2-2018-05-15-en.WwV-hZXXmVA.twitter via icann,1
icann572016,1024323806628798464,105,"In the domain name mentioned below, it has i without dot. latin character. phishing attack. BE CAREFUL. UASGTech ICANN GoI_MeitY https:// twitter.com/goyal_abhei/st atus/999316627249246209",1
icann572016,1025220481581047808,184,"Are you a student based in Europe? Apply for the ICANN NextGen to participate in the ICANN63 in Barcelona, Spain. Deadline: June 22. Details: https://www. icann.org/public-respons ibility-support/nextgen",1
icann572016,1025291177577209856,60,ICANN TwitterSupport ban this shit https:// twitter.com/anondra775/sta tus/999386857648599040,1
icann572016,1025307432392818688,105,UPDATE: ICANN Webinar on Final Proposed FY19 Operating Plan & Budget ICANN 24 May at 14:00 UTC (10:00 am EDT in US) http://www. domainmondo.com/2018/05/news-r eview-icanns-gdpr-train-wreck-25.html domains DomainNames NetGov ICANN62 ICANN pic.twitter.com/5zuYfyPevy,1
icann572016,1025355989304967169,184,Register Now: Pre-ICANN62 Policy Webinar – 12 June 2018 https://www. icann.org/news/announcem ent-2018-05-23-en.WwZtI6u_kzE.twitter via icann,1
icann572016,1025593817171456001,184,(ICANN ) Deadline Extension: Request for Proposal for ccNSO Review ----> 04/06/2018,1
icann572016,1026007227692457984,999,“There is already a platform for cybersecurity actors in the region: SEEDIG. Why don’t we utilize it for more cooperation on the subject?” becktweet of ICANN after repeated calls for more cooperation on the topic. SEEDIG2018 RegionalCooperation,1
icann572016,1026569841002536960,630,ICANN https:// twitter.com/afrinic/status /999551148162994176,1
icann572016,1029788299035070467,105,Poke iccwbo isoc_france ISOCPolicy bdelachapelle IJurisdiction francediplo OECD PolicyR opendatacon ICANN,1
icann572016,1030068530954297344,105,.ICANN has updated their KSK Roll Operational Implementation Plan. Here's what you need to know: https:// teamarin.net/2018/05/24/ica nns-updated-ksk-roll-operational-implementation-plan/ keyroll,1
icann572016,1031251698021355520,863,Maybe someone from theiana or ICANN can tell more about example domains being captured by web archives and replayed latter.,1
icann572016,1031873150823407616,458,ICANN SandrineJaegle miamvh AFNIC https:// twitter.com/web_eau_net/st atus/999565872044957697,1
icann572016,1032409077664559104,630,Privacy and IP enforcement interests collide as ICANN overhauls WHOIS ahead of looming GDPR deadlines. http:// iapp.org/news/a/what-wi ll-may-25-bring-to-whois/,1
icann572016,1034113097852698624,717,"If the EU were one country, they'd be our largest exporter, with around half a billion dollars of US goods imported there every year, according to https:// ustr.gov/countries-regi ons/europe-middle-east/europe/european-union . ICANN has had years to work this out. That's a cartel that needs some investigation.",1
icann572016,1035089263434625024,999,"WHOIS is dead. icann just seemed to lack the will to fight for it. Privacy won. But trolls, scammers, dodgy companies, criminals & extremists also won. Transparency, accountability, investigation, due diligence, osint & journalism all lost. A sad day IMHO. Find another way!",1
icann572016,1036509943896133632,709,"Vem bestämmer över nätet? Del II, domännamn julfmobile ICANN http://www. forummag.fi/vem-bestammer- natet-del-ii-domannamn/",1
icann572016,1037789383892578306,105,"Who actually controls the web? Part 2, domain names julfmobile ICANN http://www. forummag.fi/vem-bestammer- natet-del-ii-domannamn/ http://www. forummag.fi/vem-bestammer- natet-del-ii-domannamn/",1
icann572016,1038455062639595520,49,Unfortunately I don't know how many people understand how important the who is lookup was / is to the online universe. I got up this morning and it was the first thing I looked at. I wanted to see if it was still working... Dark times ahead for alot of people.,1
icann572016,1039388390758670336,335,GDPR starts from today affecting companies worldwide. Quite an idiotic compliance requirement in lot of ways ICANN too failed to manage with it. Whois history and data fragmented not just of europeans but rest of world too. Not good for domain industry. ReadyforGDPR,1
icann572016,1039638088413147138,335,"Efecto secundario indeseado de las nuevas normas de protección de datos (RGPD )> Cae whois de icann , un servicio básico en verificación que servía para identificar a la persona tras un sitio web. Ahora habrá que solicitar esos datos (bastante inviable).",1
icann572016,1039640185367977984,335,Fuck,1
icann572016,1039643895305392128,335,"Top story: Paul Myers on Twitter: WHOIS is dead. icann just seemed to lack t https:// twitter.com/i/web/status/9 99939774701031424 , see more http:// tweetedtimes.com/v/8426?s=tnp",1
icann572016,1039646048669511681,335,The market will correct.,1
icann572016,1039652162463182849,335,"A BBC journalist saying this?? Find a fact checker, quick! Trolls use Whois, extremists are not affected by its presence or absence, most cybercrime cannot be fought via Whois, ICANN fought hard and delayed changes for years",1
icann572016,1039653222112100352,335,I’ve been doing online investigations since the mid 1990’s. I know the value of Whois info.,1
icann572016,1039655319620612098,335,"Milton, when you talk about ‘trolls’ are you referring to yourself?",1
icann572016,1039658153342726144,335,I think we all have opinions based on our own professional experiences. I used whois dozens of times in a week. Sometimes it was useful sometimes it wasn’t. Used creatively it could be incredibly powerful. I hope a better solution evolves.,1
icann572016,1040092599116226560,736,What is this? Is the BBC hiring 13 year olds?,1
icann572016,1040276229348315137,105,"Paul - Try this for whois: https://www. whois.com/whois/bbc.co.uk Just change the domain on the /end to check it. It has cached info, pre-whois privacy rules.",1
icann572016,1040566540729503744,121,New ICANN regulation of Whois personal data on domain names GDPR https://www. icann.org/resources/page s/gtld-registration-data-specs-en,1
icann572016,1040668793784225792,717,10km3x2 transparency map nukes DPRK Summit Delayed In Dangerous Manner: Analyst | Morning Joe | MSNBC https:// youtu.be/Ypah2xa1Pc8 via YouTube youth leadership ICANN,1
icann572016,1041952231287865344,106,Auch ICANN hat die DSGVO /GDPR verpennt. Nun gibt es Datenschutz beim WHOIS . Wurde Zeit. https://www. denic.de/webwhois/,1
icann572016,1043216921703985152,717,.ICANN files legal action in Germany to preserve WHOIS data https://www. icann.org/news/announcem ent-2018-05-25-en GDPR,1
icann572016,1044679298823610368,726,"Day 1, ICANN is already suing registrars... https://www. icann.org/news/announcem ent-2018-05-25-en GDPR GDPRday GDPR domains ICANN epagnews",1
icann572016,1044679667993571329,726,Are you guys insane?,1
icann572016,1044770614387634176,121,Clause 5.8 of the RAA says that litigation can only be brought in Los Angeles. It only allows enforcement of such decisions to be pursued at other courts... so this might be a very quick litigation. (cc AkramAtallah ),1
